7,08122013FreiWolf,"So08.12.2013, 15:30",Freiburg,Wolfsburg,Mage-Solar-Stadion,22800,Freiburg,"Kircher, Knut",Rottenburg
8,08122013BrauHert,"So08.12.2013, 17:30",Braunschweig,Hertha,Eintracht-Stadion,23100,Braunschweig,"Kinhöfer, Thorsten",Herne
9,13122013HertBrem,"Fr13.12.2013, 20:30",Hertha,Bremen,Olympiastadion,48721,Berlin,"Dingert, Christian",Lebecksmühle
0,14122013BayeHSV,"Sa14.12.2013, 15:30",Bayern,HSV,Allianz-Arena,71000,München,"Welz, Tobias",Wiesbaden
1,14122013HannNürn,"Sa14.12.2013, 15:30",Hannover,Nürnberg,HDI Arena,38100,ov,"Kinhöfer, Thorsten",Herne
2,14122013HoffDort,"Sa14.12.2013, 15:30",Hoffenheim,Dortmund,Wirsol Rhein-Neckar-Arena,30150,Sinsheim,"Zwayer, Felix",Berlin
3,14122013MainMgl,"Sa14.12.2013, 15:30",Mainz,M'gladbach,Coface-Arena,34000,Mainz,"Schmidt, Markus",Stuttgart
4,14122013AugsBrau,"Sa14.12.2013, 15:30",Augsburg,Braunschweig,SGL-Arena,28010,Augsburg,"Kircher, Knut",Rottenburg
5,14122013WolfStut,"Sa14.12.2013, 18:30",Wolfsburg,Stuttgart,Volkswagen Arena,25501,Wolfsbu,"Aytekin, Deniz",Oberasbach
6,15122013SchaFrei,"So15.12.2013, 15:30",Schalke,Freiburg,Veltins-Arena,60661,Gelsenkirchen,"Stieler, Tobias",Hamburg
7,15122013LeveFran,"So15.12.2013, 17:30",Leverkusen,Frankfurt,BayArena,26242,Leverkusen,"Stark, Wolfgang",Ergolding
8,20122013FranAugs,"Fr20.12.2013, 20:30",Frankfurt,Augsburg,Commerzbank-Arena,46400,Frankfurt,"Weiner, Michael",Hasede
9,21122013DortHert,"Sa21.12.2013, 15:30",Dortmund,Hertha,Signal-Iduna-Park,80645,Dortmund,"Gagelmann, Peter",Bremen
0,21122013BremLeve,"Sa21.12.2013, 15:30",Bremen,Leverkusen,Weser-Stadion,39145,Bremen,"Hartmann, Robert",Wangen
1,21122013FreiHann,"Sa21.12.2013, 15:30",Freiburg,Hannover,Mage-Solar-Stadion,23200,Freiburg,"Drees, Jochen",Münster-Sarmsheim
2,21122013HSVMain,"Sa21.12.2013, 15:30",HSV,Mainz,Imtech-Arena,50918,Hamburg,"Dankert, Bastian",Rostock
3,21122013BrauHoff,"Sa21.12.2013, 15:30",Braunschweig,Hoffenheim,Eintracht-Stadion,21600,Braunschweig,"Winkmann, Guido",Kerken
4,21122013NürnScha,"Sa21.12.2013, 18:30",Nürnberg,Schalke,Grundig-Stadion,42687,Nürnberg,"Meyer, Florian",Burgdorf
5,22122013MglWolf,"So22.12.2013, 15:30",M'gladbach,Wolfsburg,Borussia-Park,53301,Mönchengladbach,"Perl, Günter",Pullach
6,29012014StutBaye,"Mi29.01.2014, 20:00",Stuttgart,Bayern,Mercedes-Benz-Arena,60000,Stuttgart,"Gräfe, Manuel",Berlin
7,24012014MglBaye,"Fr24.01.2014, 20:30",M'gladbach,Bayern,Borussia-Park,54010,Mönchengladbach,"Gagelmann, Peter",Bremen
8,25012014DortAugs,"Sa25.01.2014, 15:30",Dortmund,Augsburg,Signal-Iduna-Park,80645,Dortmund,"Welz, Tobias",Wiesbaden
9,25012014StutMain,"Sa25.01.2014, 15:30",Stuttgart,Mainz,Mercedes-Benz-Arena,38000,Stuttgart,"Siebert, Daniel",Berlin
0,25012014WolfHann,"Sa25.01.2014, 15:30",Wolfsburg,Hannover,Volkswagen Arena,28139,Wolfsbu,"Schmidt, Markus",Stuttgart
1,25012014NürnHoff,"Sa25.01.2014, 15:30",Nürnberg,Hoffenheim,Grundig-Stadion,36079,Nürnberg,"Kircher, Knut",Rottenburg
2,25012014FreiLeve,"Sa25.01.2014, 15:30",Freiburg,Leverkusen,Mage-Solar-Stadion,22100,Freiburg,"Aytekin, Deniz",Oberasbach
3,25012014FranHert,"Sa25.01.2014, 18:30",Frankfurt,Hertha,Commerzbank-Arena,41600,Frankfurt,"Drees, Jochen",Münster-Sarmsheim
4,26012014BremBrau,"So26.01.2014, 15:30",Bremen,Braunschweig,Weser-Stadion,41040,Bremen,"Brych, Felix",München
5,26012014HSVScha,"So26.01.2014, 17:30",HSV,Schalke,Imtech-Arena,49457,Hamburg,"Sippel, Peter",München
6,29012014StutBaye,"Mi29.01.2014, 20:00",Stuttgart,Bayern,Mercedes-Benz-Arena,60000,Stuttgart,"Gräfe, Manuel",Berlin
7,31012014BrauDort,"Fr31.01.2014, 20:30",Braunschweig,Dortmund,Eintracht-Stadion,23325,Braunschweig,"Fritz, Marco",Korb
8,01022014SchaWolf,"Sa01.02.2014, 15:30",Schalke,Wolfsburg,Veltins-Arena,61142,Gelsenkirchen,"Stark, Wolfgang",Ergolding
9,01022014LeveStut,"Sa01.02.2014, 15:30",Leverkusen,Stuttgart,BayArena,28714,Leverkusen,"Zwayer, Felix",Berlin
0,01022014HoffHSV,"Sa01.02.2014, 15:30",Hoffenheim,HSV,Wirsol Rhein-Neckar-Arena,25603,Sinsheim,"Perl, Günter",Pullach
1,01022014MainFrei,"Sa01.02.2014, 15:30",Mainz,Freiburg,Coface-Arena,27247,Mainz,"Hartmann, Robert",Wangen
2,01022014AugsBrem,"Sa01.02.2014, 15:30",Augsburg,Bremen,SGL-Arena,28313,Augsburg,"Dingert, Christian",Lebecksmühle
3,01022014HannMgl,"Sa01.02.2014, 18:30",Hannover,M'gladbach,HDI Arena,47000,ov,"Dankert, Bastian",Rostock
4,02022014HertNürn,"So02.02.2014, 15:30",Hertha,Nürnberg,Olympiastadion,37438,Berlin,"Weiner, Michael",Hasede
5,02022014BayeFran,"So02.02.2014, 17:30",Bayern,Frankfurt,Allianz-Arena,71000,München,"Meyer, Florian",Burgdorf
6,17082013StutLeve,"Sa17.08.2013, 15:30",Stuttgart,Leverkusen,Mercedes-Benz-Arena,40800,Stuttgart,"Zwayer, Felix",Berlin
7,17082013WolfScha,"Sa17.08.2013, 15:30",Wolfsburg,Schalke,Volkswagen Arena,28405,Wolfsbu,"Stark, Wolfgang",Ergolding
8,17082013BremAugs,"Sa17.08.2013, 15:30",Bremen,Augsburg,Weser-Stadion,40112,Bremen,"Siebert, Daniel",Berlin
9,17082013FreiMain,"Sa17.08.2013, 15:30",Freiburg,Mainz,Mage-Solar-Stadion,23100,Freiburg,"Hartmann, Robert",Wangen
0,17082013HSVHoff,"Sa17.08.2013, 15:30",HSV,Hoffenheim,Imtech-Arena,47483,Hamburg,"Perl, Günter",Pullach
1,17082013FranBaye,"Sa17.08.2013, 15:30",Frankfurt,Bayern,Commerzbank-Arena,51500,Frankfurt,"Gagelmann, Peter",Bremen
2,17082013MglHann,"Sa17.08.2013, 18:30",M'gladbach,Hannover,Borussia-Park,46089,Mönchengladbach,"Drees, Jochen",Münster-Sarmsheim
3,18082013NürnHert,"So18.08.2013, 15:30",Nürnberg,Hertha,Grundig-Stadion,37068,Nürnberg,"Winkmann, Guido",Kerken
4,18082013DortBrau,"So18.08.2013, 17:30",Dortmund,Braunschweig,Signal-Iduna-Park,80200,Dortmund,"Sippel, Peter",München
5,07022014MglLeve,"Fr07.02.2014, 20:30",M'gladbach,Leverkusen,Borussia-Park,53379,Mönchengladbach,"Meyer, Florian",Burgdorf
6,08022014WolfMain,"Sa08.02.2014, 15:30",Wolfsburg,Mainz,Volkswagen Arena,23520,Wolfsbu,"Stieler, Tobias",Hamburg
7,08022014BremDort,"Sa08.02.2014, 15:30",Bremen,Dortmund,Weser-Stadion,42100,Bremen,"Perl, Günter",Pullach
8,08022014NürnBaye,"Sa08.02.2014, 15:30",Nürnberg,Bayern,Grundig-Stadion,50000,Nürnberg,"Welz, Tobias",Wiesbaden
9,08022014FreiHoff,"Sa08.02.2014, 15:30",Freiburg,Hoffenheim,Mage-Solar-Stadion,22300,Freiburg,"Kinhöfer, Thorsten",Herne
0,08022014FranBrau,"Sa08.02.2014, 15:30",Frankfurt,Braunschweig,Commerzbank-Arena,40500,Frankfurt,"Schmidt, Markus",Stuttgart
1,08022014HSVHert,"Sa08.02.2014, 18:30",HSV,Hertha,Imtech-Arena,48593,Hamburg,"Aytekin, Deniz",Oberasbach
2,09022014StutAugs,"So09.02.2014, 15:30",Stuttgart,Augsburg,Mercedes-Benz-Arena,40200,Stuttgart,"Drees, Jochen",Münster-Sarmsheim
3,09022014SchaHann,"So09.02.2014, 17:30",Schalke,Hannover,Veltins-Arena,61307,Gelsenkirchen,"Dingert, Christian",Lebecksmühle
4,14022014MainHann,"Fr14.02.2014, 20:30",Mainz,Hannover,Coface-Arena,26754,Mainz,"Gräfe, Manuel",Berlin
5,15022014DortFran,"Sa15.02.2014, 15:30",Dortmund,Frankfurt,Signal-Iduna-Park,80100,Dortmund,"Sippel, Peter",München
6,15022014BayeFrei,"Sa15.02.2014, 15:30",Bayern,Freiburg,Allianz-Arena,71000,München,"Winkmann, Guido",Kerken
7,15022014BremMgl,"Sa15.02.2014, 15:30",Bremen,M'gladbach,Weser-Stadion,42100,Bremen,"Stark, Wolfgang",Ergolding
8,15022014HoffStut,"Sa15.02.2014, 15:30",Hoffenheim,Stuttgart,Wirsol Rhein-Neckar-Arena,29847,Sinsheim,"Dankert, Bastian",Rostock
9,15022014BrauHSV,"Sa15.02.2014, 15:30",Braunschweig,HSV,Eintracht-Stadion,23200,Braunschweig,"Kircher, Knut",Rottenburg
0,15022014LeveScha,"Sa15.02.2014, 18:30",Leverkusen,Schalke,BayArena,30210,Leverkusen,"Weiner, Michael",Hasede
1,16022014AugsNürn,"So16.02.2014, 15:30",Augsburg,Nürnberg,SGL-Arena,30660,Augsburg,"Brych, Felix",München
2,16022014HertWolf,"So16.02.2014, 17:30",Hertha,Wolfsburg,Olympiastadion,40648,Berlin,"Fritz, Marco",Korb
3,21022014SchaMain,"Fr21.02.2014, 20:30",Schalke,Mainz,Veltins-Arena,60952,Gelsenkirchen,"Gagelmann, Peter",Bremen
4,22022014MglHoff,"Sa22.02.2014, 15:30",M'gladbach,Hoffenheim,Borussia-Park,49088,Mönchengladbach,"Stieler, Tobias",Hamburg
5,22022014StutHert,"Sa22.02.2014, 15:30",Stuttgart,Hertha,Mercedes-Benz-Arena,45700,Stuttgart,"Hartmann, Robert",Wangen
6,22022014NürnBrau,"Sa22.02.2014, 15:30",Nürnberg,Braunschweig,Grundig-Stadion,36657,Nürnberg,"Siebert, Daniel",Berlin
7,22022014FreiAugs,"Sa22.02.2014, 15:30",Freiburg,Augsburg,Mage-Solar-Stadion,22000,Freiburg,"Gräfe, Manuel",Berlin
8,22022014HSVDort,"Sa22.02.2014, 15:30",HSV,Dortmund,Imtech-Arena,57000,Hamburg,"Brych, Felix",München
9,22022014WolfLeve,"Sa22.02.2014, 18:30",Wolfsburg,Leverkusen,Volkswagen Arena,27721,Wolfsbu,"Kinhöfer, Thorsten",Herne
0,23022014FranBrem,"So23.02.2014, 15:30",Frankfurt,Bremen,Commerzbank-Arena,44300,Frankfurt,"Zwayer, Felix",Berlin
1,23022014HannBaye,"So23.02.2014, 17:30",Hannover,Bayern,HDI Arena,49000,ov,"Kircher, Knut",Rottenburg
2,28022014HertFrei,"Fr28.02.2014, 20:30",Hertha,Freiburg,Olympiastadion,37920,Berlin,"Sippel, Peter",München
3,01032014DortNürn,"Sa01.03.2014, 15:30",Dortmund,Nürnberg,Signal-Iduna-Park,80645,Dortmund,"Dingert, Christian",Lebecksmühle
4,01032014LeveMain,"Sa01.03.2014, 15:30",Leverkusen,Mainz,BayArena,25503,Leverkusen,"Stark, Wolfgang",Ergolding
5,01032014BremHSV,"Sa01.03.2014, 15:30",Bremen,HSV,Weser-Stadion,42100,Bremen,"Meyer, Florian",Burgdorf
6,01032014AugsHann,"Sa01.03.2014, 15:30",Augsburg,Hannover,SGL-Arena,28311,Augsburg,"Stieler, Tobias",Hamburg
7,01032014BrauMgl,"Sa01.03.2014, 15:30",Braunschweig,M'gladbach,Eintracht-Stadion,23200,Braunschweig,"Perl, Günter",Pullach
8,01032014BayeScha,"Sa01.03.2014, 18:30",Bayern,Schalke,Allianz-Arena,71000,München,"Drees, Jochen",Münster-Sarmsheim
9,02032014HoffWolf,"So02.03.2014, 15:30",Hoffenheim,Wolfsburg,Wirsol Rhein-Neckar-Arena,24519,Sinsheim,"Schmidt, Markus",Stuttgart
0,02032014FranStut,"So02.03.2014, 17:30",Frankfurt,Stuttgart,Commerzbank-Arena,43200,Frankfurt,"Aytekin, Deniz",Oberasbach
1,08032014SchaHoff,"Sa08.03.2014, 15:30",Schalke,Hoffenheim,Veltins-Arena,60604,Gelsenkirchen,"Hartmann, Robert",Wangen
2,08032014MglAugs,"Sa08.03.2014, 15:30",M'gladbach,Augsburg,Borussia-Park,49622,Mönchengladbach,"Kircher, Knut",Rottenburg
3,08032014StutBrau,"Sa08.03.2014, 15:30",Stuttgart,Braunschweig,Mercedes-Benz-Arena,59000,Stuttgart,"Dingert, Christian",Lebecksmühle
4,08032014HannLeve,"Sa08.03.2014, 15:30",Hannover,Leverkusen,HDI Arena,46600,ov,"Zwayer, Felix",Berlin
5,08032014WolfBaye,"Sa08.03.2014, 15:30",Wolfsburg,Bayern,Volkswagen Arena,30000,Wolfsbu,"Welz, Tobias",Wiesbaden
6,08032014HSVFran,"Sa08.03.2014, 15:30",HSV,Frankfurt,Imtech-Arena,51191,Hamburg,"Weiner, Michael",Hasede
7,08032014NürnBrem,"Sa08.03.2014, 18:30",Nürnberg,Bremen,Grundig-Stadion,40608,Nürnberg,"Gräfe, Manuel",Berlin
8,09032014FreiDort,"So09.03.2014, 15:30",Freiburg,Dortmund,Mage-Solar-Stadion,24000,Freiburg,"Gagelmann, Peter",Bremen
9,09032014MainHert,"So09.03.2014, 17:30",Mainz,Hertha,Coface-Arena,29760,Mainz,"Meyer, Florian",Burgdorf
0,14032014AugsScha,"Fr14.03.2014, 20:30",Augsburg,Schalke,SGL-Arena,30660,Augsburg,"Dankert, Bastian",Rostock
1,15032014DortMgl,"Sa15.03.2014, 15:30",Dortmund,M'gladbach,Signal-Iduna-Park,80645,Dortmund,"Aytekin, Deniz",Oberasbach
2,15032014BremStut,"Sa15.03.2014, 15:30",Bremen,Stuttgart,Weser-Stadion,41500,Bremen,"Kinhöfer, Thorsten",Herne
3,15032014HoffMain,"Sa15.03.2014, 15:30",Hoffenheim,Mainz,Wirsol Rhein-Neckar-Arena,24741,Sinsheim,"Siebert, Daniel",Berlin
4,15032014BrauWolf,"Sa15.03.2014, 15:30",Braunschweig,Wolfsburg,Eintracht-Stadion,23150,Braunschweig,"Brych, Felix",München
5,15032014HertHann,"Sa15.03.2014, 15:30",Hertha,Hannover,Olympiastadion,46727,Berlin,"Winkmann, Guido",Kerken
6,15032014BayeLeve,"Sa15.03.2014, 18:30",Bayern,Leverkusen,Allianz-Arena,71000,München,"Schmidt, Markus",Stuttgart
7,16032014HSVNürn,"So16.03.2014, 15:30",HSV,Nürnberg,Imtech-Arena,52183,Hamburg,"Fritz, Marco",Korb
8,16032014FranFrei,"So16.03.2014, 17:30",Frankfurt,Freiburg,Commerzbank-Arena,45400,Frankfurt,"Stark, Wolfgang",Ergolding
9,21032014FreiBrem,"Fr21.03.2014, 20:30",Freiburg,Bremen,Mage-Solar-Stadion,24000,Freiburg,"Weiner, Michael",Hasede
0,22032014SchaBrau,"Sa22.03.2014, 15:30",Schalke,Braunschweig,Veltins-Arena,61973,Gelsenkirchen,"Stark, Wolfgang",Ergolding
1,22032014StutHSV,"Sa22.03.2014, 15:30",Stuttgart,HSV,Mercedes-Benz-Arena,55000,Stuttgart,"Brych, Felix",München
2,22032014HannDort,"Sa22.03.2014, 15:30",Hannover,Dortmund,HDI Arena,49000,ov,"Perl, Günter",Pullach
3,22032014WolfAugs,"Sa22.03.2014, 15:30",Wolfsburg,Augsburg,Volkswagen Arena,25645,Wolfsbu,"Zwayer, Felix",Berlin
4,22032014MainBaye,"Sa22.03.2014, 15:30",Mainz,Bayern,Coface-Arena,34000,Mainz,"Stieler, Tobias",Hamburg
5,22032014MglHert,"Sa22.03.2014, 18:30",M'gladbach,Hertha,Borussia-Park,53050,Mönchengladbach,"Gagelmann, Peter",Bremen
6,23032014NürnFran,"So23.03.2014, 15:30",Nürnberg,Frankfurt,Grundig-Stadion,40079,Nürnberg,"Kircher, Knut",Rottenburg
7,23032014LeveHoff,"So23.03.2014, 17:30",Leverkusen,Hoffenheim,BayArena,28794,Leverkusen,"Drees, Jochen",Münster-Sarmsheim
8,25032014DortScha,"Di25.03.2014, 20:00",Dortmund,Schalke,Signal-Iduna-Park,77600,Dortmund,"Meyer, Florian",Burgdorf
9,25032014BremWolf,"Di25.03.2014, 20:00",Bremen,Wolfsburg,Weser-Stadion,37270,Bremen,"Siebert, Daniel",Berlin
0,25032014BrauMain,"Di25.03.2014, 20:00",Braunschweig,Mainz,Eintracht-Stadion,21880,Braunschweig,"Hartmann, Robert",Wangen
1,25032014HertBaye,"Di25.03.2014, 20:00",Hertha,Bayern,Olympiastadion,76197,Berlin,"Fritz, Marco",Korb
2,26032014NürnStut,"Mi26.03.2014, 20:00",Nürnberg,Stuttgart,Grundig-Stadion,38188,Nürnberg,"Welz, Tobias",Wiesbaden
3,26032014HoffHann,"Mi26.03.2014, 20:00",Hoffenheim,Hannover,Wirsol Rhein-Neckar-Arena,21319,Sinsheim,"Sippel, Peter",München
4,26032014AugsLeve,"Mi26.03.2014, 20:00",Augsburg,Leverkusen,SGL-Arena,27114,Augsburg,"Kinhöfer, Thorsten",Herne
5,26032014HSVFrei,"Mi26.03.2014, 20:00",HSV,Freiburg,Imtech-Arena,44629,Hamburg,"Aytekin, Deniz",Oberasbach
6,26032014FranMgl,"Mi26.03.2014, 20:00",Frankfurt,M'gladbach,Commerzbank-Arena,48000,Frankfurt,"Gräfe, Manuel",Berlin
7,28032014SchaHert,"Fr28.03.2014, 20:30",Schalke,Hertha,Veltins-Arena,61550,Gelsenkirchen,"Perl, Günter",Pullach
8,29032014BayeHoff,"Sa29.03.2014, 15:30",Bayern,Hoffenheim,Allianz-Arena,71000,München,"Dingert, Christian",Lebecksmühle
9,29032014LeveBrau,"Sa29.03.2014, 15:30",Leverkusen,Braunschweig,BayArena,30210,Leverkusen,"Winkmann, Guido",Kerken
0,29032014StutDort,"Sa29.03.2014, 15:30",Stuttgart,Dortmund,Mercedes-Benz-Arena,59500,Stuttgart,"Weiner, Michael",Hasede
1,29032014WolfFran,"Sa29.03.2014, 15:30",Wolfsburg,Frankfurt,Volkswagen Arena,29159,Wolfsbu,"Gagelmann, Peter",Bremen
2,29032014MainAugs,"Sa29.03.2014, 15:30",Mainz,Augsburg,Coface-Arena,30014,Mainz,"Fritz, Marco",Korb
3,29032014FreiNürn,"Sa29.03.2014, 18:30",Freiburg,Nürnberg,Mage-Solar-Stadion,24000,Freiburg,"Drees, Jochen",Münster-Sarmsheim
4,30032014MglHSV,"So30.03.2014, 15:30",M'gladbach,HSV,Borussia-Park,53650,Mönchengladbach,"Kinhöfer, Thorsten",Herne
5,30032014HannBrem,"So30.03.2014, 17:30",Hannover,Bremen,HDI Arena,49000,ov,"Schmidt, Markus",Stuttgart
6,04042014HSVLeve,"Fr04.04.2014, 20:30",HSV,Leverkusen,Imtech-Arena,49575,Hamburg,"Dankert, Bastian",Rostock
7,05042014StutFrei,"Sa05.04.2014, 15:30",Stuttgart,Freiburg,Mercedes-Benz-Arena,58500,Stuttgart,"Zwayer, Felix",Berlin
8,05042014BremScha,"Sa05.04.2014, 15:30",Bremen,Schalke,Weser-Stadion,42100,Bremen,"Sippel, Peter",München
9,05042014NürnMgl,"Sa05.04.2014, 15:30",Nürnberg,M'gladbach,Grundig-Stadion,50000,Nürnberg,"Stieler, Tobias",Hamburg
0,05042014AugsBaye,"Sa05.04.2014, 15:30",Augsburg,Bayern,SGL-Arena,30660,Augsburg,"Gräfe, Manuel",Berlin
1,05042014FranMain,"Sa05.04.2014, 15:30",Frankfurt,Mainz,Commerzbank-Arena,50400,Frankfurt,"Stark, Wolfgang",Ergolding
2,05042014DortWolf,"Sa05.04.2014, 18:30",Dortmund,Wolfsburg,Signal-Iduna-Park,80000,Dortmund,"Kircher, Knut",Rottenburg
3,06042014BrauHann,"So06.04.2014, 15:30",Braunschweig,Hannover,Eintracht-Stadion,22867,Braunschweig,"Gagelmann, Peter",Bremen
4,06042014HertHoff,"So06.04.2014, 17:30",Hertha,Hoffenheim,Olympiastadion,43874,Berlin,"Brych, Felix",München
5,23082013DortBrem,"Fr23.08.2013, 20:30",Dortmund,Bremen,Signal-Iduna-Park,80645,Dortmund,"Zwayer, Felix",Berlin
6,24082013BayeNürn,"Sa24.08.2013, 15:30",Bayern,Nürnberg,Allianz-Arena,71000,München,"Dingert, Christian",Lebecksmühle
7,24082013LeveMgl,"Sa24.08.2013, 15:30",Leverkusen,M'gladbach,BayArena,29243,Leverkusen,"Brych, Felix",München
8,24082013HannScha,"Sa24.08.2013, 15:30",Hannover,Schalke,HDI Arena,49000,ov,"Dankert, Bastian",Rostock
9,24082013HoffFrei,"Sa24.08.2013, 15:30",Hoffenheim,Freiburg,Wirsol Rhein-Neckar-Arena,24118,Sinsheim,"Stieler, Tobias",Hamburg
0,24082013MainWolf,"Sa24.08.2013, 15:30",Mainz,Wolfsburg,Coface-Arena,27103,Mainz,"Kinhöfer, Thorsten",Herne
1,24082013HertHSV,"Sa24.08.2013, 18:30",Hertha,HSV,Olympiastadion,63574,Berlin,"Fritz, Marco",Korb
2,25082013BrauFran,"So25.08.2013, 15:30",Braunschweig,Frankfurt,Eintracht-Stadion,23325,Braunschweig,"Stark, Wolfgang",Ergolding
3,25082013AugsStut,"So25.08.2013, 17:30",Augsburg,Stuttgart,SGL-Arena,30030,Augsburg,"Welz, Tobias",Wiesbaden
4,11042014SchaFran,"Fr11.04.2014, 20:30",Schalke,Frankfurt,Veltins-Arena,61973,Gelsenkirchen,"Dingert, Christian",Lebecksmühle
5,12042014MglStut,"Sa12.04.2014, 15:30",M'gladbach,Stuttgart,Borussia-Park,53560,Mönchengladbach,"Meyer, Florian",Burgdorf
6,12042014HannHSV,"Sa12.04.2014, 15:30",Hannover,HSV,HDI Arena,49000,ov,"Hartmann, Robert",Wangen
7,12042014WolfNürn,"Sa12.04.2014, 15:30",Wolfsburg,Nürnberg,Volkswagen Arena,28431,Wolfsbu,"Dankert, Bastian",Rostock
8,12042014FreiBrau,"Sa12.04.2014, 15:30",Freiburg,Braunschweig,Mage-Solar-Stadion,24000,Freiburg,"Welz, Tobias",Wiesbaden
9,12042014MainBrem,"Sa12.04.2014, 15:30",Mainz,Bremen,Coface-Arena,33597,Mainz,"Aytekin, Deniz",Oberasbach
0,12042014BayeDort,"Sa12.04.2014, 18:30",Bayern,Dortmund,Allianz-Arena,71000,München,"Zwayer, Felix",Berlin
1,13042014LeveHert,"So13.04.2014, 15:30",Leverkusen,Hertha,BayArena,29377,Leverkusen,"Stieler, Tobias",Hamburg
2,13042014HoffAugs,"So13.04.2014, 17:30",Hoffenheim,Augsburg,Wirsol Rhein-Neckar-Arena,26449,Sinsheim,"Schmidt, Markus",Stuttgart
3,17042014FranHann,"Do17.04.2014, 20:30",Frankfurt,Hannover,Commerzbank-Arena,48100,Frankfurt,"Brych, Felix",München
4,19042014DortMain,"Sa19.04.2014, 15:30",Dortmund,Mainz,Signal-Iduna-Park,80500,Dortmund,"Schmidt, Markus",Stuttgart
5,19042014BremHoff,"Sa19.04.2014, 15:30",Bremen,Hoffenheim,Weser-Stadion,40100,Bremen,"Dankert, Bastian",Rostock
6,19042014FreiMgl,"Sa19.04.2014, 15:30",Freiburg,M'gladbach,Mage-Solar-Stadion,24000,Freiburg,"Gagelmann, Peter",Bremen
7,19042014AugsHert,"Sa19.04.2014, 15:30",Augsburg,Hertha,SGL-Arena,30059,Augsburg,"Drees, Jochen",Münster-Sarmsheim
8,19042014BrauBaye,"Sa19.04.2014, 15:30",Braunschweig,Bayern,Eintracht-Stadion,23325,Braunschweig,"Siebert, Daniel",Berlin
9,19042014HSVWolf,"Sa19.04.2014, 18:30",HSV,Wolfsburg,Imtech-Arena,56279,Hamburg,"Sippel, Peter",München
0,20042014NürnLeve,"So20.04.2014, 15:30",Nürnberg,Leverkusen,Grundig-Stadion,40514,Nürnberg,"Fritz, Marco",Korb
1,20042014StutScha,"So20.04.2014, 17:30",Stuttgart,Schalke,Mercedes-Benz-Arena,60000,Stuttgart,"Perl, Günter",Pullach
2,25042014HannStut,"Fr25.04.2014, 20:30",Hannover,Stuttgart,HDI Arena,49000,ov,"Stark, Wolfgang",Ergolding
3,26042014BayeBrem,"Sa26.04.2014, 15:30",Bayern,Bremen,Allianz-Arena,71000,München,"Winkmann, Guido",Kerken
4,26042014WolfFrei,"Sa26.04.2014, 15:30",Wolfsburg,Freiburg,Volkswagen Arena,28255,Wolfsbu,"Aytekin, Deniz",Oberasbach
5,26042014HoffFran,"Sa26.04.2014, 15:30",Hoffenheim,Frankfurt,Wirsol Rhein-Neckar-Arena,30150,Sinsheim,"Meyer, Florian",Burgdorf
6,26042014MainNürn,"Sa26.04.2014, 15:30",Mainz,Nürnberg,Coface-Arena,33507,Mainz,"Kircher, Knut",Rottenburg
7,26042014HertBrau,"Sa26.04.2014, 15:30",Hertha,Braunschweig,Olympiastadion,51953,Berlin,"Kinhöfer, Thorsten",Herne
8,26042014LeveDort,"Sa26.04.2014, 18:30",Leverkusen,Dortmund,BayArena,30210,Leverkusen,"Perl, Günter",Pullach
9,27042014AugsHSV,"So27.04.2014, 15:30",Augsburg,HSV,SGL-Arena,30660,Augsburg,"Welz, Tobias",Wiesbaden
0,27042014SchaMgl,"So27.04.2014, 17:30",Schalke,M'gladbach,Veltins-Arena,61973,Gelsenkirchen,"Gräfe, Manuel",Berlin
1,03052014DortHoff,"Sa03.05.2014, 15:30",Dortmund,Hoffenheim,Signal-Iduna-Park,80200,Dortmund,"Welz, Tobias",Wiesbaden
2,03052014MglMain,"Sa03.05.2014, 15:30",M'gladbach,Mainz,Borussia-Park,54010,Mönchengladbach,"Zwayer, Felix",Berlin
3,03052014StutWolf,"Sa03.05.2014, 15:30",Stuttgart,Wolfsburg,Mercedes-Benz-Arena,58000,Stuttgart,"Brych, Felix",München
4,03052014BremHert,"Sa03.05.2014, 15:30",Bremen,Hertha,Weser-Stadion,42100,Bremen,"Hartmann, Robert",Wangen
5,03052014NürnHann,"Sa03.05.2014, 15:30",Nürnberg,Hannover,Grundig-Stadion,46014,Nürnberg,"Gräfe, Manuel",Berlin
6,03052014FreiScha,"Sa03.05.2014, 15:30",Freiburg,Schalke,Mage-Solar-Stadion,24000,Freiburg,"Meyer, Florian",Burgdorf
7,03052014HSVBaye,"Sa03.05.2014, 15:30",HSV,Bayern,Imtech-Arena,57000,Hamburg,"Fritz, Marco",Korb
8,03052014BrauAugs,"Sa03.05.2014, 15:30",Braunschweig,Augsburg,Eintracht-Stadion,22600,Braunschweig,"Dingert, Christian",Lebecksmühle
9,03052014FranLeve,"Sa03.05.2014, 15:30",Frankfurt,Leverkusen,Commerzbank-Arena,51000,Frankfurt,"Drees, Jochen",Münster-Sarmsheim
0,10052014BayeStut,"Sa10.05.2014, 15:30",Bayern,Stuttgart,Allianz-Arena,71000,München,"Dankert, Bastian",Rostock
1,10052014SchaNürn,"Sa10.05.2014, 15:30",Schalke,Nürnberg,Veltins-Arena,61973,Gelsenkirchen,"Zwayer, Felix",Berlin
2,10052014LeveBrem,"Sa10.05.2014, 15:30",Leverkusen,Bremen,BayArena,30210,Leverkusen,"Kircher, Knut",Rottenburg
